caption_idx,image_idx,caption
532,106,A dog is standing on a metal beam alertly looking at something.
533,106,A dog on a girder with a riverbank in the background.
534,106,A black and brown dog standing on a beam above water.
535,107,Saw blade being sharpened on revolving sharpening wheel by a dark-skinned man.
536,107,A man in a striped shirt is sharpening a tool on a grinding mill.
537,107,A man's hands holding a piece of metal on a grinding wheel.
538,107,A man in a pinstripe shirt sharpening a blade.
539,107,Person grinding a piece of metal.
540,108,"A man is seated at a counter with all types of delicious looking foods, yet is completely unaffected, casually reading his newspaper."
541,108,A man is reading a newspaper at a Chinese food store.
542,108,A man reading the newspaper at a sushi bar.
543,108,Patrons a eating at a rotating sushi bar.
544,108,A spread of asian food at a bar.
545,109,A hiker is squatting on the ground looking at a tree stump while his companion stands nearby holding a walking stick.
546,109,Two male hikers inspect a log by the side of a forest path.
547,109,Some nature hikers stop to examine a log along the path.
548,109,Two men are in the woods one is looking at a log.
549,109,Two gentlemen outside beside a log.
550,110,"The man has curly brown hair, is eating an apple, and wearing a black shirt."
551,110,A man sits in a public place eating an apple.
552,110,"A man eating an apple, sitting in public."
553,110,A man sitting on a ledge eating an apple.
554,110,A man sits on a bench and eats an apple.
555,111,A boy wearing a striped hoodie is staring at a pigeon on a street.
556,111,Picture of a little boy on a sidewalk looking at a pigeon.
557,111,A boy wearing a black hat staring at the ground.
558,111,A child is looking at a dove on the sidewalk.
559,111,Boy watching pigeon on sidewalk.
560,112,A man sleeping with a young boy sleeping on his lap.
561,112,Sleeping man in chair holding sleeping boy.
562,112,A boy is napping in a sleeping man's lap.
563,112,A man and young boy asleep in a chair.
564,112,A man is sleeping holding his son.
565,113,"There is a hand in front of a red, green, white, and black flag."
566,113,"There is a picture of a green, white, black, and red flag."
567,113,The flag of a country is being held in a crowd
568,113,"A red, white, black and green flag."
569,113,A flag is carried.
570,114,A man and woman walk away from the camera as a redheaded man walks in the other direction.
571,114,"Pedestrians walk on a sidewalk next to a grassy, wooded field."
572,114,Young adults dressed casually walk around in a field.
573,114,People meandering around in a grassy area with trees.
574,114,People are walking around a park area.
575,115,A man wearing headphones and a checkered shirt with tan jacket reaches inside his jacket while crossing a busy street.
576,115,A man wearing a black baseball cap and headphones reaches into his shirt pocket.
577,115,A man is oblivious to the crowds behind him at the Pennsylvania train station.
578,115,A man in a black hat and tan jacket walking across the street.
579,115,A man wearing headphones is standing in the street.
580,116,A multicolored dog runs around obstacles on a course.
581,116,The dog is running around a white and pink pole.
582,116,A brown and white dog is running around a pole.
583,116,Dog running around red and white poles
584,116,Collie dog races around a pole.
585,117,A bus is carrying people while decorated with banners in the colors of the rainbow.
586,117,A group of people on a bus with colorful flags wave at the people below.
587,117,People riding on a tour bus in a parade wave to the bystanders.
588,117,People in a tall bus wave while holding colorful flags.
589,117,People are waving from a bus covered in rainbow flags.
590,118,Four men seated at a table in a restaurant with another man standing at the table talking.
591,118,A group of men setting at a booth listening to the man standing in a black coat.
592,118,A man in a dark coat has stopped to talk to the group at the table.
593,118,Man joining four people in a restaurant.
594,118,A man is talking to men at a table.
595,119,"A woman wearing a white hat and carrying a baby, a grocery bag, and a blue tote bag, sorts her money."
596,119,A woman wearing a white hat is carrying a baby whilst shopping in a market for groceries.
597,119,A man in a white hat uses money to obscure the face of the baby in his baby carrier.
598,119,"A woman juggles her baby, purse, money and food from a market."
599,119,A woman in a white hat holding money and her bags.
600,120,A blond boy in a blue t-shirt stands smiling before a craft of green nylon fabric.
601,120,A young man wearing swimming goggles wearing a blue shirt with a pirate skull on it
602,120,A child poses wearing glasses near water outside.
603,120,A small girl smiling on the beach.
604,120,A young kid at the beach.
605,121,Two men sit on tractors while two other men and a woman look at the cut grass in a field.
606,121,A group of farmers are working together to complete a plant related task.
607,121,Four men are harvesting a crop on a farm.
608,121,Four farmers working their field of hay.
609,121,5 country farmers harvesting wheat.
610,122,"Hockey goalie dressed in black with vaughn printed on pad, appearing to have missed the puck."
611,122,"A goalie is playing hockey, and there is an object in front of the net."
612,122,A hockey goalie tries to save the puck from going into the net.
613,122,A goalie attempts to block a shot in a hockey match.
614,122,A hockey goalie blocking a vaughn item.
615,123,The person towards the right is wearing riot uniform while people seem to be filing out.
616,123,A military or police officer stands by as people pass in a public square.
617,123,A man keeps order on a crowded street of people.
618,123,Officer in riot gear observes demonstration.
619,123,A crowd of people crossing a street.
620,124,"A bear-chested jungle native, with long hair, wearing a cloth bottom garment, is dangling in the air from a chute."
621,124,A tribesman makes his way up a tree with his feet and his hands.
622,124,Curly-haired jungle man is climbing up a vine.
623,124,A man climbs through trees like a monkey.
624,124,A man is climbing a vine in the jungle.
625,125,A woman in a blue jacket is riding a bicycle on a woodland path.
626,125,A person is riding their bike on a trail next to the woods.
627,125,A woman mountain biker with a backpack bikes up a hill.
628,125,A woman rides her bike up a hill near the woods.
629,125,A bicyclist in blue goes up a hill by the woods.
630,126,Two surfers in the ocean with one watching while the other in a green and black suit rides a wave in.
631,126,A surfer in a black wetsuit is watching another surfer surf on a wave in the ocean.
632,126,"Two surfers are out in the ocean, and one wearing green and black catches a wave."
633,126,Two men in the ocean surfing on the boards trying to catch some waves.
634,126,A surfer works his board in the pristine blue ocean.
635,127,"A guy in a blue shirt, shorts and sandals is giving a speech with a microphone to some people sitting in the front row of an auditorium."
636,127,"A man in a blue shirt is talking on a microphone, in front of people sitting down."
637,127,A guy in a blue polo shirt and shorts addresses an audience in an auditorium.
